PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
100,2/22/2020,1:04:32 PM,3,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Agee, Cale",1000084150,Right,ROA_COL,Windup,4,Bottom,2,0,0,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.49815711,-1.463074766,2.471727719,1951.453877,152.3478536,11:00,5.91461892,-1.605347011,6.118645443,-20.29593853,20.48673574,-10.75405004,2.869258645,-0.21521408,75.06404165,-5.296078567,0.435080114,0.45963106,,,,,,,,,,,,6.582971383,11.58560668,1.421836341,50,5.792009007,-4.869385932,-119.9566506,-3.649331717,9.538187752,24.42075747,-15.38745094,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,c7925331-559d-11ea-b030-484d7ee4b65b
101,2/22/2020,1:04:49 PM,3,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Agee, Cale",1000084150,Right,ROA_COL,Windup,4,Bottom,2,0,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,77.83248043,-0.887678438,3.851853255,1502.354469,118.1724071,10:00,5.591416703,-1.859835674,6.654446413,-40.38626489,4.08707028,-7.709250831,1.411714385,1.027710362,72.1602928,-8.502347719,2.389686506,0.47997804,,,,,,,,,,,,5.266091281,2.492789127,1.604116679,50,5.514944275,-7.43454929,-113.2264707,-2.74776939,6.882044438,19.37975364,-28.91632197,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,d15a017e-559d-11ea-b030-484d7ee4b65b
102,2/22/2020,1:05:02 PM,3,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Agee, Cale",1000084150,Right,ROA_COL,Windup,4,Bottom,2,1,1,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,81.44096267,-1.963283899,3.746891514,1911.12778,122.2906592,10:00,5.803305406,-1.844946018,6.136002638,-29.22123373,12.82958101,-20.36428165,1.549323366,-0.074503077,74.1081999,-7.473352944,-0.114006661,0.466722487,95.76739023,-14.78157316,2.989778162,,,,,6.33221461,5.550412114,3.258715454,0.040916138,12.23775953,7.590141757,1.569687189,50,5.638274072,-7.169597484,-118.2269638,-4.883568223,17.17418756,24.32479337,-21.52221985,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,d9341ac5-559d-11ea-b030-484d7ee4b65b
103,2/22/2020,1:06:48 PM,1,1,"Parks, Evan",1000084165,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,5,Top,0,0,0,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.54025324,1.087269584,-1.799585773,1644.412464,235.8307522,1:45,5.692300508,1.087578324,5.186563821,-45.67401957,12.52209462,18.52759975,2.909528218,0.938160834,63.92613512,-7.414809606,1.666663338,0.549058364,,,,,,,,,,,,-10.34879934,6.263279571,-0.934291865,50,5.759526565,2.688570067,-102.4061726,0.640578275,-10.84132568,19.04062992,-25.61268318,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,188cce7d-559e-11ea-b030-484d7ee4b65b
104,2/22/2020,1:07:00 PM,1,2,"Parks, Evan",1000084165,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,5,Top,0,0,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,83.58225736,0.468411112,-2.305021543,2028.218186,216.9230438,1:15,5.622474132,1.123427758,5.123168359,-20.25266931,21.52192897,16.20217602,4.376260152,0.301608196,74.79735247,-3.323620127,0.730841805,0.465187096,,,,,,,,,,,,-9.312059984,11.1922922,-0.919145147,50,5.651286531,4.330131461,-121.2534687,0.303918179,-13.60130534,27.89130896,-15.82645373,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,1f524ec8-559e-11ea-b030-484d7ee4b65b
105,2/22/2020,1:07:10 PM,1,3,"Parks, Evan",1000084165,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,5,Top,0,1,1,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.35811455,-1.906075179,-3.234368295,2069.312556,217.4034709,1:15,5.610358865,1.045989147,5.213315157,-20.29020411,21.47766756,16.45300735,2.123877508,-0.627143909,75.11695624,-5.690657448,-0.156736197,0.465149642,,,,,,,,,,,,-9.722365395,11.95416162,-0.759250351,50,5.419323858,6.276798727,-120.8385387,-4.708407654,-14.17643814,26.58952936,-14.74336931,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,257f3406-559e-11ea-b030-484d7ee4b65b
106,2/22/2020,1:07:21 PM,1,4,"Parks, Evan",1000084165,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,5,Top,0,1,2,Undefined,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,71.27042948,2.678047133,-0.321232818,2432.065754,87.26293976,9:00,5.554027111,1.067614796,4.838060811,-58.63566481,-0.830851767,-16.2424107,3.205073726,-0.590052545,64.75010427,-8.153811385,-3.337730097,0.547209362,,,,,,,,,,,,8.364904284,-1.278963157,-1.022443934,50,5.770397282,1.072221763,-103.3617347,3.056098031,8.932228531,19.31039997,-33.53975351,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,2c38c84b-559e-11ea-b030-484d7ee4b65b
107,2/22/2020,1:07:43 PM,2,1,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Windup,5,Top,1,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.57422637,-1.158813938,-3.276656902,1979.303712,225.6972231,1:30,5.641852053,1.154629187,5.100686794,-26.63823507,17.37041845,17.84080075,2.328256768,-0.44919127,73.16863102,-6.130471256,0.063870556,0.47746392,,,,,,,,,,,,-10.50118256,9.542880453,-0.858980917,50,5.512348805,6.174994437,-118.2113731,-3.280061163,-14.56857474,26.64483456,-18.93495226,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,33b5e308-559e-11ea-b030-484d7ee4b65b
108,2/22/2020,1:07:54 PM,2,2,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Windup,5,Top,1,0,1,Undefined,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,83.10184529,-0.961758738,-4.709797856,2063.81768,225.2185018,1:30,5.560464904,1.107576408,4.979522961,-24.16323942,18.30637364,18.48677102,2.635520261,-1.809316827,74.84254448,-5.450351985,-1.275001646,0.469040852,,,,,,,,,,,,-11.16529506,9.891359895,-0.667370233,50,5.448380259,9.268589724,-120.2651539,-2.861921524,-16.14956453,26.0282376,-17.86711317,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,3b0a74b4-559e-11ea-b030-484d7ee4b65b
109,2/22/2020,1:08:30 PM,3,1,"Parks, Evan",1000084142,Right,ROA_COL,"Thomas, Joey",1000084302,Left,ELI_BLU,Windup,5,Top,1,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.04249985,0.152996353,-0.67536843,2044.80189,228.0002859,1:30,5.468579167,1.607648632,5.359832719,-26.90792962,17.16240681,19.10699486,3.369719335,2.566608349,72.65007487,-4.900795796,2.923762905,0.477798411,,,,,,,,,,,,-10.39720346,9.079602987,-1.560230847,50,5.463752935,0.78103366,-117.6868041,-0.539490382,-14.2657614,26.84803607,-19.71613616,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,552d402b-559e-11ea-b030-484d7ee4b65b
110,2/22/2020,1:09:01 PM,3,2,"Parks, Evan",1000084142,Right,ROA_COL,"Thomas, Joey",1000084302,Left,ELI_BLU,Windup,5,Top,1,1,0,Undefined,Fastball,InPlay,Undefined,Popup,Out,1,0,,80.5298552,-0.993976229,-2.233374521,2028.574291,229.3798454,1:45,5.373536095,1.408317706,5.315249222,-29.34013389,15.58980575,18.22524703,1.994945002,0.830160323,72.0013357,-6.501645031,1.204310841,0.482435698,70.38930064,38.45541347,1.662206451,4289.851114,109.8884881,63.26061623,-4.951427818,223.2146209,220.1474489,-7.138991706,4.340092163,-10.47740135,8.639702793,-1.218841598,50,5.263024941,3.978921131,-116.803502,-2.955923481,-14.11024487,27.16085425,-20.53868994,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,695c5df3-559e-11ea-b030-484d7ee4b65b
111,2/22/2020,1:09:46 PM,4,1,"Parks, Evan",1000084142,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Windup,5,Top,2,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.228709,-0.87008636,-3.795459029,2076.792803,235.1784748,1:45,5.388103818,1.487240574,5.509240067,-30.10313303,13.71272962,19.77345102,2.064089118,-0.41909438,72.77527449,-6.533573052,-0.063518604,0.476416947,,,,,,,,,,,,-11.87732156,7.63349597,-1.169074416,50,5.292469324,7.197361061,-117.725438,-2.724427354,-16.30437073,26.90216471,-21.69530993,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,82577c05-559e-11ea-b030-484d7ee4b65b
112,2/22/2020,1:10:16 PM,4,2,"Parks, Evan",1000084142,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Windup,5,Top,2,0,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,81.22309258,0.766131213,-2.800273841,2034.215336,224.4515816,1:30,5.484989891,1.30727014,5.152547905,-27.02594238,17.18025631,16.89525146,3.95486933,0.077294002,72.76843937,-4.292266452,0.365430498,0.478534335,65.35300672,41.87107264,163.066679,4123.536415,-108.2466187,45.35549265,19.56181194,177.8467569,67.42850897,172.5077958,3.110845337,-9.84713197,8.81282933,-1.058255792,50,5.536515551,5.20599145,-117.7897772,0.688490287,-13.5793232,26.22336541,-20.02104216,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,9534033a-559e-11ea-b030-484d7ee4b65b
113,2/22/2020,1:10:41 PM,4,3,"Parks, Evan",1000084142,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Windup,5,Top,2,0,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.84099783,2.497855498,-2.646564022,1840.672748,229.4721886,1:45,5.498492637,1.37565529,5.20520836,-32.42945568,13.64396504,16.01000819,5.148896872,0.219352936,71.8430698,-3.520733897,0.327168052,0.488536197,,,,,,,,,,,,-9.15306105,6.489716772,-1.142775127,50,5.705678878,4.774561076,-114.4354628,3.953987008,-12.1481732,20.94239999,-23.56073297,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,9f02d8d5-559e-11ea-b030-484d7ee4b65b
114,2/22/2020,1:11:01 PM,4,4,"Parks, Evan",1000084142,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Windup,5,Top,2,1,2,Undefined,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,82.78999853,-0.263763511,-4.009445239,1973.811946,219.4324881,1:15,5.464284472,1.294486868,5.372449646,-23.57142225,18.08549046,14.9049806,3.252130601,-1.228159848,75.34807037,-4.653279994,-1.233418004,0.464531382,,,,,,,,,,,,-9.033530485,9.654250268,-0.945485347,50,5.424172799,7.930126518,-120.1197039,-1.328233564,-13.17268009,23.69298032,-18.09623585,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,af487f32-559e-11ea-b030-484d7ee4b65b
115,2/22/2020,1:12:59 PM,1,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Ferrell, Troy",1000084155,Right,ROA_COL,Windup,5,Bottom,0,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.71749681,0.141585378,1.013675617,1906.830427,132.5838379,10:30,5.826432036,-1.601754983,6.087237739,-30.07472231,12.29832297,-13.4252503,3.451186234,-1.78282232,73.91471733,-5.522145825,-1.522674374,0.468507294,,,,,,,,,,,,7.576586518,6.641096758,1.530810673,50,5.821356293,-1.698143383,-117.5283107,-0.563882664,10.59039158,22.41105009,-22.89126467,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,f59fee2c-559e-11ea-b030-484d7ee4b65b
116,2/22/2020,1:13:11 PM,1,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Ferrell, Troy",1000084155,Right,ROA_COL,Windup,5,Bottom,0,1,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,81.72458887,-0.872272112,3.392333531,1998.341703,120.5854971,10:00,5.684654407,-1.680515501,6.225808709,-30.59058554,10.7618529,-18.27359803,2.329260139,-0.070097336,74.66387561,-6.646510801,-0.069951105,0.462830617,100.2447519,-23.81338727,8.282444153,,,,,5.872816968,5.354550754,7.842370492,0.037984009,10.96026933,6.130714085,1.436293166,50,5.604168476,-6.532158875,-118.7969853,-2.665188103,15.60957216,23.48132444,-23.44270984,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,fca8325c-559e-11ea-b030-484d7ee4b65b
117,2/22/2020,1:13:43 PM,2,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,5,Bottom,1,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.83158732,-0.981946565,1.175311042,1984.440442,131.0307528,10:15,5.951600517,-1.495747756,6.102865475,-29.01439427,13.57757485,-15.6483097,2.625464469,-1.712830282,73.50793803,-6.460429686,-1.795038833,0.469716026,,,,,,,,,,,,8.884265577,7.697069124,1.413735663,50,5.861015811,-1.972477803,-117.6038216,-2.832474596,12.32026304,24.34705265,-21.50013123,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,0f9ef49e-559f-11ea-b030-484d7ee4b65b
118,2/22/2020,1:13:55 PM,2,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,5,Bottom,1,0,1,Undefined,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,75.43023536,-0.023592797,1.489570699,1923.545765,173.7801575,11:45,5.456957199,-1.914549845,6.409517548,-33.8509715,14.25216745,-1.558204211,2.614345973,-0.674682337,68.93683777,-6.441749242,1.192977944,0.499181207,,,,,,,,,,,,1.291942963,7.847403504,1.808899674,50,5.43967929,-2.817555057,-109.8392534,-0.885538402,1.570767267,20.32604453,-22.63303559,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,16e537bc-559f-11ea-b030-484d7ee4b65b
119,2/22/2020,1:14:14 PM,2,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,5,Bottom,1,0,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.65431957,-1.244704986,0.899551677,2044.038447,142.3881144,10:45,5.791352749,-1.59622385,6.34126741,-23.32506247,16.98094395,-13.11189677,2.701496842,-1.860756148,75.17017803,-5.669138359,-1.598589484,0.456937081,,,,,,,,,,,,7.474050856,9.703688979,1.53713348,50,5.689939348,-1.528636523,-120.3148515,-3.255741174,10.86218691,25.20071491,-18.07148417,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,1d59a70a-559f-11ea-b030-484d7ee4b65b
120,2/22/2020,1:14:28 PM,2,4,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,5,Bottom,1,1,2,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,78.40905448,-1.389997174,3.59672699,1666.941551,109.3799583,9:45,5.652329352,-1.548590266,6.512838884,-39.61562426,5.293432078,-15.1683513,1.072897957,0.491820583,71.26321516,-8.916191712,0.692810873,0.482323567,83.01207248,8.588383799,-41.93675916,3938.530128,,,,104.4669213,103.7094056,-45.55125327,0.982356567,9.552630061,3.377412242,1.304577031,50,5.538130101,-6.781003408,-113.9087796,-3.759264257,12.36451888,23.8239012,-27.80246951,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,2b761a5f-559f-11ea-b030-484d7ee4b65b
121,2/22/2020,1:14:55 PM,2,5,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,5,Bottom,1,1,2,Undefined,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.37462811,-2.360377271,1.532981921,2021.331384,137.561873,10:30,5.906533327,-1.236422491,6.456962121,-24.48392801,16.11078754,-14.76574121,1.696187403,-1.058515691,74.79588475,-7.00946687,-1.291181121,0.458570665,,,,,,,,,,,,8.631490426,9.633763226,1.134838937,50,5.728850532,-2.812673459,-119.8038833,-5.592554052,12.39249909,25.76992196,-18.34255525,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,37053884-559f-11ea-b030-484d7ee4b65b
122,2/22/2020,1:15:23 PM,3,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Watson, Sam",1000084151,Left,ROA_COL,Windup,5,Bottom,2,0,0,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.32071022,1.121387737,2.268982481,2005.78277,173.7306972,11:45,5.585694688,-1.49466141,6.214709785,-40.72889052,10.11496623,-1.116469421,3.227304442,0.507056296,67.71081673,-6.530941895,2.058592118,0.513204861,,,,,,,,,,,,1.195165285,5.22008862,1.325435668,50,5.649006778,-4.201113813,-106.7435557,1.059722731,1.388306603,17.20773144,-26.11038222,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,48e760a9-559f-11ea-b030-484d7ee4b65b
123,2/22/2020,1:15:36 PM,3,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Watson, Sam",1000084151,Left,ROA_COL,Windup,5,Bottom,2,0,1,Undefined,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,68.98153196,2.888923894,0.036721961,1884.289851,289.1466363,3:45,5.67047275,-1.474753646,6.006055766,-61.85468165,-3.604788784,10.22492456,3.194408476,-0.588658353,63.6363166,-8.697877959,1.963720092,0.549311997,84.56716303,9.791004789,21.29880582,1608.757211,101.9685946,0.580410911,41.2598282,112.2307243,111.340172,22.05663287,1.007280884,-5.525957053,-2.74766998,1.466247851,50,5.863223998,-0.316377522,-100.3261449,3.537947654,-5.637375368,16.09033058,-34.97711903,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,51d8753b-559f-11ea-b030-484d7ee4b65b
124,2/22/2020,1:17:25 PM,1,1,"Parks, Evan",1000084142,Right,ROA_COL,"Fisher, Andrew",1000084293,Left,ELI_BLU,Windup,6,Top,0,0,0,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,68.79818748,2.076550551,-1.144989059,1740.322568,228.0591006,1:30,5.754266735,1.191929776,5.194175567,-44.93450513,15.91931199,17.78058136,3.964055978,1.596589825,62.56389806,-6.277384575,2.171773093,0.561455617,,,,,,,,,,,,-9.714974365,7.767812194,-1.099022082,50,5.913486845,1.499797807,-99.90680755,2.367223254,-9.745112063,17.22828964,-24.38213913,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,90700585-559f-11ea-b030-484d7ee4b65b
125,2/22/2020,1:17:36 PM,1,2,"Parks, Evan",1000084142,Right,ROA_COL,"Fisher, Andrew",1000084293,Left,ELI_BLU,Windup,6,Top,0,1,0,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,80.21809169,-1.137231814,-2.003673457,2011.212188,209.9174977,1:00,5.818223296,1.081022921,5.051007258,-21.17593135,23.97027814,13.8176895,2.980307963,0.342178234,72.49399348,-5.072955807,0.571914458,0.483595404,59.01760335,33.36973899,-130.8742355,3302.530214,-78.74238637,24.47641282,-76.80889345,150.3001623,70.35155011,-137.4636256,2.477831421,-7.873721652,12.93424052,-0.901070226,50,5.693621498,3.61486609,-116.4356101,-3.01564282,-10.69054853,24.10143392,-14.61257863,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,97d2e5c0-559f-11ea-b030-484d7ee4b65b
126,2/22/2020,1:17:54 PM,1,3,"Parks, Evan",1000084142,Right,ROA_COL,"Fisher, Andrew",1000084293,Left,ELI_BLU,Windup,6,Top,0,1,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.889961,0.240583508,-0.399733322,2018.481281,237.1298665,2:00,5.575330488,1.248277374,5.190355355,-31.25236614,11.99223545,18.62130046,3.197268706,2.424053198,73.84290163,-5.59183403,3.087917624,0.473301051,,,,,,,,,,,,-9.966940804,6.256172958,-1.224905186,50,5.57468032,0.214260577,-118.9307793,-0.53358705,-14.03809546,26.34740434,-23.36244278,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,a5270ece-559f-11ea-b030-484d7ee4b65b
127,2/22/2020,1:18:07 PM,1,4,"Parks, Evan",1000084142,Right,ROA_COL,"Fisher, Andrew",1000084293,Left,ELI_BLU,Windup,6,Top,0,2,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.93552742,-1.158964832,-0.92687655,1974.031134,234.1925119,1:45,5.588947778,1.105792443,5.174252741,-30.41032332,13.92467419,19.35950092,1.964003202,1.846918366,73.08569651,-6.81894485,2.699501003,0.479230955,,,,,,,,,,,,-10.52454627,7.731140736,-1.033918964,50,5.458745831,1.267386427,-117.5033851,-3.372795788,-14.46616511,25.76968471,-21.54746613,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,ab434338-559f-11ea-b030-484d7ee4b65b
128,2/22/2020,1:18:20 PM,1,5,"Parks, Evan",1000084142,Right,ROA_COL,"Fisher, Andrew",1000084293,Left,ELI_BLU,Windup,6,Top,0,3,1,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,80.85619923,-0.771751556,-1.23459973,1973.701116,212.5046535,1:00,5.549005259,1.007341347,5.347335726,-24.80213354,19.52853152,12.46983494,2.758146265,0.888420894,72.42003593,-5.429636457,1.115532142,0.479207539,86.90450805,22.86294223,1.202468716,2783.406112,109.9596086,41.30746046,-2.974079262,297.0517667,291.0518918,-6.254189928,3.992922974,-7.055552522,10.65152931,-0.904928852,50,5.462409035,2.134393393,-117.3812428,-2.367800217,-9.627342084,26.77622426,-17.63997541,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,b4345944-559f-11ea-b030-484d7ee4b65b
129,2/22/2020,1:18:48 PM,2,1,"Parks, Evan",1000084142,Right,ROA_COL,"McGinley, Riley",1000084295,Right,ELI_BLU,Windup,6,Top,1,0,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,83.60710337,-0.06019707,-3.011140247,2009.423979,234.3630253,1:45,5.525126926,1.228856306,5.356174139,-27.51122883,13.53175048,18.92903066,3.175998716,-0.019920686,75.71476907,-5.197877575,0.53097772,0.461095578,82.20083408,1.282853089,-5.063131117,,,,,58.30392375,52.98380783,-3.828597008,0.510580444,-10.95382172,7.194136043,-0.971485353,50,5.50051829,5.758223046,-121.3684355,-1.037642796,-16.19254251,25.73752491,-21.53928047,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,c5d15ada-559f-11ea-b030-484d7ee4b65b
130,2/22/2020,1:19:14 PM,3,1,"Parks, Evan",1000084142,Right,ROA_COL,"Manning, Derek",1000084318,Right,ELI_BLU,Windup,6,Top,2,0,0,Undefined,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,70.93023543,0.475147472,-2.937013535,1785.403454,221.8353704,1:30,5.833399154,0.923312243,5.29351475,-37.01583855,20.58280628,18.47451046,3.195415804,-0.296858782,63.85532634,-6.4504644,0.531078478,0.546232644,85.5741235,49.77333241,-7.856092277,4827.41922,109.3239176,117.9989381,-12.17646899,217.1887691,108.1889509,-5.885461454,5.555630493,-10.76208497,10.75777895,-0.66927545,50,5.850417447,4.759261437,-102.8920817,-0.186802042,-11.33720414,19.83257926,-20.84138055,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,d66f3aac-559f-11ea-b030-484d7ee4b65b
131,2/22/2020,1:21:11 PM,1,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,0,0,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,75.08181823,-0.573748483,3.002599958,2001.332231,161.5370718,11:30,5.511049276,-1.894057054,6.270019777,-40.71891749,8.963536698,-3.008306127,1.588199456,0.625482318,67.75752766,-8.309800623,2.427523242,0.507309551,,,,,,,,,,,,2.681552682,5.122945492,1.673633916,50,5.448962563,-5.64589817,-109.0712235,-2.112240163,3.159660946,23.0967549,-26.13770592,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,16903bbe-55a0-11ea-b030-484d7ee4b65b
132,2/22/2020,1:21:28 PM,1,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,1,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.31719337,-1.345038324,1.44595827,2043.976181,146.0299032,10:45,5.741557421,-1.597884555,6.361734146,-21.34202621,20.55413739,-13.87487845,2.724775707,-1.423321019,73.39667318,-5.411337352,-1.207980846,0.465863459,,,,,,,,,,,,8.107570511,11.75260788,1.499896726,50,5.634408459,-2.61462531,-118.2929868,-3.349546297,11.30806023,25.86488684,-15.78206064,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,24f69a05-55a0-11ea-b030-484d7ee4b65b
133,2/22/2020,1:21:44 PM,1,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,1,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,81.80981153,-0.025959874,2.05326682,2016.881904,139.721042,10:45,5.839545208,-1.543110637,6.246657764,-25.14549341,16.38668819,-13.91967093,3.720132523,-0.808803109,73.84229577,-4.811571368,-0.601396661,0.463835399,64.37475893,30.43023251,154.056722,2942.280266,-100.6696548,24.42389357,44.33510289,158.3028674,63.3326981,157.2531777,2.311685181,8.285897318,8.990369339,1.397457567,50,5.825267676,-3.882008237,-118.9897474,-0.747571605,11.71049201,25.86314382,-19.46792341,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,2ed883ce-55a0-11ea-b030-484d7ee4b65b
